name,album,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,cluster,pca_x,pca_y,mood
All Down The Line - Live,Some Girls: Live In Texas '78,0.0271,0.247,0.979,0.693,0.985,-5.309,0.101,162.637,0.597,19,3,2.6674628136122918,0.6406875960090441,Mixed
Honky Tonk Women - Live,Some Girls: Live In Texas '78,0.0326,0.364,0.963,0.0136,0.964,-6.41,0.0524,117.981,0.682,21,3,1.2626527132376328,0.723769348963326,Happy
Star Star - Live,Some Girls: Live In Texas '78,0.0176,0.224,0.981,0.0326,0.983,-5.507,0.098,159.136,0.697,19,3,2.5070420487969214,0.5656014202115536,Happy
When The Whip Comes Down - Live,Some Girls: Live In Texas '78,0.000209,0.226,0.99,0.087,0.984,-5.149,0.121,154.706,0.555,20,3,2.8696762119988724,0.258937610694313,Mixed
Beast Of Burden - Live,Some Girls: Live In Texas '78,0.0303,0.584,0.901,0.156,0.907,-6.107,0.0371,108.123,0.669,31,2,0.17261357684106682,1.301902363393563,Happy
Miss You - Live,Some Girls: Live In Texas '78,0.00252,0.47,0.949,0.475,0.93,-5.673,0.045,117.158,0.829,24,1,0.7678292816470731,1.6950170170087355,Happy
Just My Imagination - Live,Some Girls: Live In Texas '78,0.000194,0.294,0.962,0.221,0.95,-6.013,0.0808,118.193,0.601,22,3,1.8291571406849767,0.4918141699071106,Happy
Shattered - Live,Some Girls: Live In Texas '78,0.00235,0.272,0.99,0.16,0.983,-5.202,0.173,160.735,0.429,20,3,3.2956562319479707,-0.12078945665743747,Mixed
Respectable - Live,Some Girls: Live In Texas '78,0.00517,0.227,0.991,0.16,0.99,-5.166,0.254,167.919,0.167,18,3,4.39821870945476,-1.1753351023211764,Mixed
Far Away Eyes - Live,Some Girls: Live In Texas '78,0.256,0.313,0.635,0.0019,0.85,-8.931,0.0442,92.33,0.515,20,0,-0.07330909364984459,-1.276459828826158,Mixed
Love In Vain - Live,Some Girls: Live In Texas '78,0.0253,0.223,0.745,0.133,0.87,-5.445,0.0361,168.968,0.496,15,3,1.6758289044331958,-0.1815948356540299,Mixed
Tumbling Dice - Live,Some Girls: Live In Texas '78,0.00769,0.384,0.98,0.0751,0.853,-5.591,0.0897,119.366,0.555,19,3,1.668051821222581,0.5376489274528896,Mixed
Happy - Live,Some Girls: Live In Texas '78,0.00686,0.171,0.989,0.000475,0.904,-4.568,0.164,157.806,0.382,18,3,3.532661059333674,-0.4101070686957623,Mixed
Sweet Little Sixteen - Live,Some Girls: Live In Texas '78,0.00199,0.272,0.948,0.00404,0.92,-4.756,0.102,171.815,0.819,20,3,2.2795964401733904,1.0575443658348689,Happy
Brown Sugar - Live,Some Girls: Live In Texas '78,0.000497,0.184,0.973,0.275,0.954,-4.176,0.0656,156.605,0.6,17,3,2.631565889404764,0.6340853808351307,Mixed
Jumpin' Jack Flash - Live,Some Girls: Live In Texas '78,2.41e-05,0.122,0.989,0.673,0.942,-4.603,0.106,159.883,0.289,18,3,3.4802287225869795,-0.2391426368418614,Mixed
Rough Justice - Remastered 2009,A Bigger Bang (2009 Re-Mastered),0.00317,0.41,0.891,9.95e-05,0.202,-3.125,0.0581,137.976,0.559,32,2,0.6118306220994946,1.2706057382316662,Mixed
Let Me Down Slow - Remastered,A Bigger Bang (2009 Re-Mastered),0.0225,0.501,0.956,0.000213,0.49,-3.432,0.0571,140.469,0.759,27,2,0.6535706914306366,1.8593467051417198,Happy
It Won't Take Long - Remastered,A Bigger Bang (2009 Re-Mastered),0.0199,0.474,0.927,1.46e-05,0.113,-3.579,0.068,117.37,0.576,24,2,0.3036846982117385,1.2529682533308688,Mixed
Rain Fall Down - Remastered 2009,A Bigger Bang (2009 Re-Mastered),0.00178,0.651,0.862,0.00856,0.104,-5.871,0.0565,98.013,0.5,39,2,-0.9295432392808448,1.2306077302235314,Mixed
Streets Of Love - Remastered 2009,A Bigger Bang (2009 Re-Mastered),0.0416,0.434,0.603,6.44e-06,0.653,-4.995,0.0312,81.755,0.213,45,0,-0.1935431776965783,-0.4738476849167044,Mixed
Back Of My Hand - Remastered,A Bigger Bang (2009 Re-Mastered),0.654,0.488,0.674,0.000562,0.363,-6.41,0.0431,85.049,0.425,24,0,-1.131048713407671,-1.2574649547348198,Mixed
She Saw Me Coming - Remastered,A Bigger Bang (2009 Re-Mastered),0.159,0.501,0.931,0.0,0.357,-2.386,0.0472,94.228,0.854,22,2,-0.03990786732823556,1.820478856247054,Happy
Biggest Mistake - Remastered,A Bigger Bang (2009 Re-Mastered),0.197,0.563,0.861,0.0,0.231,-3.343,0.0325,113.98,0.807,26,2,-0.6445254080825104,1.6794376030158182,Happy
This Place Is Empty - Remastered,A Bigger Bang (2009 Re-Mastered),0.281,0.592,0.669,1.48e-06,0.185,-6.291,0.0264,90.209,0.51,26,2,-1.567938074341932,0.014903383235906294,Mixed
"Oh No, Not You Again - Remastered",A Bigger Bang (2009 Re-Mastered),0.0119,0.48,0.984,0.0,0.31,-2.31,0.0937,140.402,0.495,23,2,1.2945694904522296,1.257212947212491,Mixed
Dangerous Beauty - Remastered,A Bigger Bang (2009 Re-Mastered),0.014,0.659,0.928,0.000288,0.348,-3.308,0.0394,110.524,0.624,21,2,-0.1894012408997903,1.7675505577357518,Happy
"Laugh, I Nearly Died - Remastered",A Bigger Bang (2009 Re-Mastered),0.142,0.723,0.606,6.87e-06,0.089,-4.568,0.0359,75.028,0.296,41,2,-1.8631234852225749,0.2776897561585682,Mixed
Sweet Neo Con - Remastered,A Bigger Bang (2009 Re-Mastered),0.0684,0.72,0.859,0.000773,0.553,-3.696,0.0378,113.065,0.898,20,2,-0.6572824357581956,2.1946153229452006,Party
Look What The Cat Dragged In - Remastered,A Bigger Bang (2009 Re-Mastered),0.00885,0.506,0.98,0.00332,0.138,-2.494,0.145,117.003,0.556,21,2,1.1179384760036586,1.2081417790519695,Mixed
Driving Too Fast - Remastered,A Bigger Bang (2009 Re-Mastered),0.0211,0.472,0.978,0.0,0.268,-2.529,0.0937,142.332,0.657,21,2,1.0678411003405455,1.569187970324372,Happy
Infamy - Remastered,A Bigger Bang (2009 Re-Mastered),0.349,0.7,0.706,0.0,0.0779,-4.455,0.0384,108.974,0.915,21,2,-1.9493543657441827,1.392280555724203,Happy
"Brown Sugar - Live At Madison Square Garden, USA / 2003",Live Licks,0.0103,0.38,0.973,0.00723,0.837,-4.67,0.121,139.155,0.361,6,3,2.4562978499109227,-0.13000059696438454,Mixed
"Street Fighting Man - Live At Twickenham, England / 2003",Live Licks,0.0556,0.236,0.987,0.534,0.988,-3.613,0.197,143.969,0.173,6,3,4.0437036674914575,-0.8997836338592465,Mixed
"Paint It Black - Live At Twickenham, England / 2003",Live Licks,0.0547,0.204,0.975,0.000772,0.994,-4.064,0.107,156.466,0.263,8,3,3.3374662844303122,-0.6513648255622676,Mixed
"You Can't Always Get What You Want - Live At Twickenham, England / 2003",Live Licks,0.124,0.257,0.876,0.0104,0.998,-5.065,0.0737,174.889,0.444,7,3,2.4701381657225503,-0.4197989952783016,Mixed
"Start Me Up - Live At Madison Square Garden, USA / 2003",Live Licks,0.139,0.466,0.985,0.0131,0.984,-3.098,0.0963,130.245,0.474,7,3,2.1224631115039245,0.3637784838735206,Mixed
"It's Only Rock 'n' Roll (But I Like It) - Live At Madison Square Garden, USA / 2003",Live Licks,0.152,0.382,0.979,0.00344,0.975,-3.791,0.172,140.622,0.481,6,3,2.8821715291584002,-0.19501402668492732,Mixed
"Angie - Live At Madison Square Garden, USA / 2003",Live Licks,0.195,0.353,0.767,0.0,0.886,-5.451,0.0363,156.94,0.454,9,3,1.2347731252085126,-0.4657110441750013,Mixed
"Honky Tonk Women - Live At Madison Square Garden, USA / 2003",Live Licks,0.332,0.491,0.966,1.28e-05,0.976,-4.005,0.087,112.486,0.495,7,3,1.5070789336222228,-0.06334714528467777,Mixed
"Happy - Live At Madison Square Garden, USA / 2003",Live Licks,0.0736,0.337,0.957,0.00175,0.955,-3.287,0.104,136.411,0.583,5,3,2.424331774576049,0.3662083563003308,Mixed
Gimme Shelter - Live Licks Tour,Live Licks,0.253,0.402,0.971,0.00104,0.721,-3.678,0.0696,119.734,0.269,10,3,1.7102719973739071,-0.3914526451985528,Mixed
"(I Can't Get No) Satisfaction - Live At Madison Square Garden, USA / 2003",Live Licks,0.024,0.297,0.97,0.00521,0.951,-3.571,0.056,142.146,0.533,7,3,2.3059378713992458,0.4716063464338999,Mixed
"Neighbours - Live At Olympia, Paris, France / 2003",Live Licks,0.0463,0.286,0.978,0.0296,0.963,-3.62,0.257,156.641,0.242,3,3,4.28845736571729,-1.0739077604128422,Mixed
"Monkey Man - Live At Madison Square Garden, USA / 2003",Live Licks,0.0615,0.394,0.946,0.0135,0.771,-4.406,0.0599,100.917,0.262,6,3,1.6352054641103282,-0.30238880084900177,Mixed
Rocks Off - Live Licks Tour,Live Licks,0.0757,0.356,0.986,0.000574,0.979,-3.855,0.153,142.645,0.19,4,3,3.2547812685946664,-0.7719913963238852,Mixed
"Can't You Hear Me Knocking - Live At The Wiltern Theatre, Los Angeles, USA / 2002",Live Licks,0.0789,0.402,0.882,0.103,0.967,-5.275,0.0413,149.993,0.674,8,3,1.3458485307411039,0.6329360403266255,Happy
"That's How Strong My Love Is - Live At Olympia, Paris, France / 2003",Live Licks,0.292,0.302,0.835,0.000129,0.976,-4.306,0.0762,180.912,0.638,4,3,2.0377039698537454,-0.18597633109798678,Happy
"The Nearness Of You - Live At Olympia, Paris, France / 2003",Live Licks,0.429,0.328,0.575,2.31e-05,0.812,-7.31,0.0276,78.24,0.328,3,0,-0.11937636892613128,-2.1511956821137255,Mixed
Beast Of Burden - Live Licks Tour,Live Licks,0.126,0.561,0.921,2.61e-05,0.946,-4.328,0.0393,99.147,0.598,6,2,0.720872965389718,0.7117264558318583,Mixed
"When The Whip Comes Down - Live At Madison Square Garden, USA / 2003",Live Licks,0.0231,0.332,0.993,0.00645,0.957,-3.196,0.213,149.355,0.199,3,3,3.9213627649826908,-0.8136369300852918,Mixed
"Rock Me, Baby - Live At The Wiltern Theatre, Los Angeles, USA / 2002",Live Licks,0.277,0.316,0.928,7e-05,0.972,-4.196,0.0819,93.713,0.577,3,3,1.7139488820782824,-0.30617853923834154,Mixed
"You Don't Have To Mean It - Live At The Wiltern Theatre, Los Angeles, USA / 2002",Live Licks,0.0803,0.533,0.81,0.0,0.948,-6.048,0.045,121.27,0.603,3,3,0.5930433539364709,0.2645739574036701,Happy
"Worried About You - Live At Olympia, Paris, France / 2003",Live Licks,0.661,0.406,0.667,0.00055,0.468,-6.574,0.0519,92.191,0.299,4,0,-0.3536652312368125,-2.126432075481942,Mixed
"Everybody Needs Somebody To Love - Live At The Wiltern Theatre, Los Angeles, USA / 2002",Live Licks,0.293,0.264,0.967,0.000216,0.768,-3.668,0.231,187.064,0.228,5,3,3.9094502717378763,-1.3878468109635966,Mixed
Neighbours - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,0.0462,0.292,0.985,0.0259,0.969,-2.458,0.24,156.543,0.206,18,3,4.210553834607501,-0.6988473187578788,Mixed
Monkey Man - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,0.0702,0.214,0.96,0.0108,0.762,-3.1,0.0695,201.901,0.269,23,3,2.9977727483778995,-0.0004263813009092913,Mixed
Rocks Off - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,0.0727,0.342,0.99,8.61e-05,0.964,-2.457,0.158,142.616,0.193,20,3,3.340202285543847,-0.37129184045841107,Mixed
Can't You Hear Me Knocking - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,0.0611,0.405,0.909,0.109,0.98,-3.834,0.0413,149.819,0.656,25,3,1.4677383501396504,1.1270391275590643,Happy
That's How Strong My Love Is - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,0.329,0.298,0.857,0.000267,0.976,-3.417,0.0808,181.995,0.637,21,3,2.0662410506298277,0.13747079403558868,Happy
The Nearness Of You - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,0.412,0.328,0.589,6.31e-05,0.67,-6.759,0.0291,80.367,0.287,18,0,-0.2531858473097568,-1.851911016325463,Mixed
Beast Of Burden - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,0.114,0.295,0.938,2.11e-05,0.927,-3.148,0.0778,197.808,0.605,29,3,2.4721252451152105,0.8455963889351933,Happy
When The Whip Comes Down - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,0.0196,0.304,0.995,0.0127,0.943,-2.077,0.215,149.456,0.182,16,3,4.041595748018027,-0.5611500274246547,Mixed
"Rock Me, Baby - Live Licks Tour - 2009 Re-Mastered Digital Version",Live Licks,0.25,0.258,0.937,7.81e-05,0.964,-3.248,0.108,191.234,0.593,20,3,2.7748857770650366,0.2014019044043125,Mixed
You Don't Have To Mean It - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,0.125,0.533,0.86,0.0,0.93,-4.713,0.048,121.313,0.594,17,2,0.7197891655229169,0.6485596425869498,Mixed
Worried About You - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,0.666,0.386,0.735,0.000569,0.47,-4.601,0.0525,87.02,0.301,20,0,-0.07809610572112523,-1.5381506219816563,Mixed
Everybody Needs Somebody To Love - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,0.344,0.265,0.975,1.6e-05,0.85,-2.452,0.208,187.299,0.215,21,3,3.8362725271668126,-1.0353206334396736,Mixed
Brown Sugar - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,0.0321,0.374,0.982,0.0062,0.819,-3.552,0.135,139.075,0.304,24,3,2.587914295714239,0.06297001893672806,Mixed
Street Fighting Man - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,0.0664,0.232,0.991,0.639,0.979,-2.749,0.138,144.031,0.178,22,3,3.5738718179398368,-0.2869129360673195,Mixed
Paint It Black - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,0.0442,0.2,0.974,0.000844,0.989,-3.546,0.118,158.729,0.295,25,3,3.3147262885131257,-0.2791070807109369,Mixed
You Can't Always Get What You Want - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,0.144,0.254,0.895,0.00626,0.994,-3.8,0.0769,172.848,0.461,24,3,2.4870021396291446,0.022159661462411245,Mixed
Start Me Up - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,0.136,0.455,0.986,0.0175,0.98,-2.159,0.0993,130.301,0.518,37,3,1.9630156850879978,1.015552520019841,Mixed
It's Only Rock 'n' Roll (But I Like It) - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,0.166,0.372,0.982,0.00569,0.973,-2.956,0.165,140.288,0.488,23,3,2.7867200078522782,0.17121252019542316,Mixed
Angie - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,0.198,0.467,0.795,0.0,0.932,-4.69,0.0334,79.819,0.405,36,2,0.32274401949567316,0.008375877204513467,Mixed
Honky Tonk Women - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,0.365,0.484,0.976,1.7e-05,0.967,-2.907,0.0868,112.469,0.508,32,3,1.398648054435691,0.43309999477250216,Mixed
Happy - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,0.0608,0.331,0.953,0.000535,0.958,-2.296,0.0717,136.351,0.58,21,3,2.183444723638752,0.8491829694610217,Mixed
Gimme Shelter - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,0.271,0.386,0.976,0.00143,0.717,-2.631,0.0717,119.666,0.235,36,3,1.688136715712003,-0.014674814974562298,Mixed
(I Can't Get No) Satisfaction - Live Licks Tour / Remastered 2009,Live Licks,0.0337,0.29,0.979,0.00367,0.956,-2.83,0.0634,142.111,0.53,36,3,2.2252867871904005,0.9466543238187971,Mixed
Flip The Switch,Bridges To Babylon,0.000114,0.384,0.908,0.00235,0.296,-5.242,0.0509,163.147,0.603,21,2,0.7905483451001656,0.9846368806098302,Happy
Anybody Seen My Baby?,Bridges To Babylon,0.00325,0.617,0.699,0.00088,0.269,-5.123,0.0308,105.07,0.487,48,2,-1.1370680419999437,1.058954088601536,Mixed
Low Down,Bridges To Babylon,0.0028,0.485,0.932,1.1e-05,0.106,-4.8,0.0468,116.247,0.652,20,2,-0.06768912243761994,1.3626792546931186,Happy
Already Over Me,Bridges To Babylon,0.115,0.484,0.47,0.000228,0.41,-6.494,0.0251,74.254,0.178,20,0,-1.0473569833771141,-1.3732832130396107,Mixed
Gunface,Bridges To Babylon,0.000831,0.501,0.892,0.000394,0.0626,-5.191,0.0554,98.474,0.601,18,2,-0.30856888432667606,1.0416779305224497,Happy
You Don't Have To Mean It,Bridges To Babylon,0.274,0.691,0.668,0.0,0.0866,-7.205,0.0359,129.724,0.899,18,4,-2.0896381637383192,1.0346760255903729,Happy
Out Of Control,Bridges To Babylon,0.318,0.742,0.531,0.0373,0.558,-8.681,0.0436,122.221,0.736,22,4,-2.0363633485353465,0.03455169719056679,Happy
Saint Of Me,Bridges To Babylon,0.00493,0.677,0.9,0.0663,0.0886,-6.565,0.049,121.54,0.529,23,2,-0.77621755287608,1.218773018487632,Mixed
Might As Well Get Juiced,Bridges To Babylon,0.00276,0.478,0.888,0.0588,0.18,-7.15,0.0743,169.245,0.571,16,2,0.3894964046424273,0.7047564012402169,Mixed
Always Suffering,Bridges To Babylon,0.223,0.317,0.492,6.59e-06,0.192,-8.789,0.0317,177.591,0.176,17,0,-0.2849797279839552,-1.923322361968187,Mixed
Too Tight,Bridges To Babylon,0.000243,0.338,0.899,0.386,0.154,-5.51,0.0464,150.49,0.575,18,2,0.6544253846512659,0.9131607894507765,Mixed
Thief In The Night,Bridges To Babylon,0.25,0.527,0.552,0.000797,0.349,-8.38,0.0246,90.529,0.589,15,4,-1.6757880409366763,-0.6067755296386828,Mixed
How Can I Stop,Bridges To Babylon,0.676,0.536,0.303,0.00661,0.192,-11.531,0.027,139.427,0.186,16,0,-2.4016403420294776,-3.160364249643857,Sad
Flip The Switch - Remastered,Bridges To Babylon (Remastered),0.000119,0.388,0.928,0.00162,0.364,-4.504,0.0495,163.15,0.594,31,2,0.9102581114357851,1.2436055764634333,Mixed
Anybody Seen My Baby? - Remastered,Bridges To Babylon (Remastered),0.00286,0.605,0.742,0.00105,0.256,-4.363,0.0327,105.04,0.47,61,2,-1.0086573747210197,1.3776724271050886,Mixed
Low Down - Remastered,Bridges To Babylon (Remastered),0.00296,0.476,0.943,7.76e-06,0.146,-4.058,0.0511,116.263,0.607,28,2,0.13319959136751425,1.445386442005422,Happy
Already Over Me - Remastered,Bridges To Babylon (Remastered),0.142,0.48,0.481,0.000269,0.43,-5.823,0.0259,73.188,0.179,30,0,-1.019904372686939,-1.179820020408488,Mixed
Gunface - Remastered,Bridges To Babylon (Remastered),0.000932,0.491,0.905,0.000253,0.0578,-4.511,0.0571,98.459,0.618,27,2,-0.2622418731821256,1.3098057832030723,Happy
You Don't Have To Mean It - Remastered,Bridges To Babylon (Remastered),0.275,0.683,0.681,0.0,0.0675,-6.493,0.0386,129.679,0.901,27,4,-2.040561219772527,1.2732246820775641,Happy
Out Of Control,Bridges To Babylon (Remastered),0.325,0.742,0.56,0.0378,0.538,-7.905,0.0424,122.202,0.715,44,2,-2.091788544827595,0.47156256203610664,Happy
Saint Of Me,Bridges To Babylon (Remastered),0.0049,0.671,0.918,0.0443,0.0895,-5.775,0.0504,121.541,0.494,43,2,-0.7558338808179811,1.5447028383708687,Mixed
Might As Well Get Juiced - Remastered,Bridges To Babylon (Remastered),0.00331,0.467,0.905,0.0504,0.195,-6.441,0.0785,169.387,0.565,25,2,0.5215553000519798,0.9073483176953105,Mixed
Always Suffering - Remastered,Bridges To Babylon (Remastered),0.197,0.313,0.506,2.44e-06,0.197,-8.054,0.0312,175.849,0.161,27,0,-0.21661036287419086,-1.6484568689346029,Mixed
Too Tight - Remastered,Bridges To Babylon (Remastered),0.000294,0.331,0.912,0.367,0.127,-4.828,0.0453,150.397,0.582,31,2,0.6155775590569724,1.2313753001714902,Mixed
Thief In The Night - Remastered,Bridges To Babylon (Remastered),0.282,0.517,0.565,0.000604,0.379,-7.602,0.0245,90.639,0.588,27,0,-1.6180958788190725,-0.3885075581905812,Mixed
How Can I Stop - Remastered,Bridges To Babylon (Remastered),0.705,0.546,0.314,0.00689,0.199,-10.795,0.0262,139.413,0.167,27,0,-2.4166991628960837,-2.9554375052591597,Chill
Street Fighting Man - Live / Remastered 2009,Stripped,0.224,0.464,0.976,0.185,0.762,-3.993,0.065,128.024,0.696,28,2,0.9768335724981585,1.1730644288154157,Happy
Like A Rolling Stone - Live / Remastered 2009,Stripped,0.0176,0.214,0.943,0.000251,0.953,-3.932,0.118,205.526,0.333,43,3,3.2669753098520347,0.16035888795375605,Mixed
Not Fade Away - Live / Remastered 2009,Stripped,0.141,0.665,0.799,0.485,0.43,-8.92,0.0301,95.451,0.969,26,1,-1.7577261288189192,1.609083247303541,Happy
Shine A Light - Live / Remastered 2009,Stripped,0.411,0.38,0.717,5.28e-05,0.841,-6.265,0.0429,83.325,0.451,29,0,0.02513578831878974,-0.9302972525885833,Mixed
The Spider And The Fly - Live / Remastered 2009,Stripped,0.665,0.631,0.499,0.0145,0.352,-11.745,0.0495,92.735,0.567,28,0,-2.7313091057820573,-1.6749596571183296,Mixed
I'm Free - Live / Remastered 2009,Stripped,0.264,0.719,0.717,6.31e-05,0.162,-7.232,0.0329,107.448,0.606,30,2,-1.9205693229281307,0.602382682988995,Party
Wild Horses - Live / Remastered 2009,Stripped,0.551,0.566,0.47,2.57e-05,0.1,-8.819,0.0281,73.026,0.203,35,0,-2.4581903128636675,-1.956517419716283,Mixed
Let It Bleed - Live / Remastered 2009,Stripped,0.332,0.628,0.943,7.6e-06,0.332,-4.683,0.0426,122.198,0.826,29,2,-0.6835853739193013,1.6044562164593967,Happy
Dead Flowers - Live / Remastered 2009,Stripped,0.416,0.531,0.946,0.0,0.95,-5.249,0.0485,136.485,0.768,34,2,0.43691288513007276,0.9329403558511342,Happy
Slipping Away - Live / Remastered 2009,Stripped,0.617,0.602,0.489,0.00208,0.106,-9.814,0.0284,94.471,0.533,26,0,-2.804089912974179,-1.3661558243046141,Mixed
Angie - Live / Remastered 2009,Stripped,0.453,0.475,0.648,0.0,0.246,-6.889,0.0286,78.393,0.387,33,0,-1.4007203997534867,-0.9206874851680545,Mixed
Love In Vain - Live / Remastered 2009,Stripped,0.434,0.48,0.434,0.0109,0.158,-9.816,0.0289,83.516,0.338,26,0,-2.2278205415331547,-1.9181430863745474,Mixed
Sweet Virginia - Live / Remastered 2009,Stripped,0.356,0.461,0.718,1.07e-05,0.182,-6.209,0.0408,110.22,0.387,31,0,-0.7663587920536203,-0.5035408462031474,Mixed
Little Baby - Live / Remastered 2009,Stripped,0.466,0.519,0.719,0.000878,0.237,-7.218,0.0457,141.392,0.861,24,2,-1.269113390733749,0.3828761172946392,Happy
"Street Fighting Man - Live In Amsterdam, Netherlands / 1995",Stripped,0.224,0.461,0.973,0.175,0.914,-4.086,0.0649,128.066,0.693,9,3,1.3387617983404145,0.809998107337869,Happy
"Like A Rolling Stone - Live In London, England / 1995",Stripped,0.0143,0.454,0.938,0.000236,0.941,-3.995,0.0531,101.745,0.372,14,3,1.499869435937298,0.3000758654829738,Mixed
"Not Fade Away - Live In Lisbon, Portugal / 1995",Stripped,0.142,0.664,0.796,0.466,0.461,-8.985,0.0309,95.447,0.969,7,4,-1.551880473220183,1.2902101141168245,Happy
